"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
18215,527,1,1398,"2.99","2020-02-15 07:57:08.996577-07"
18216,527,1,2422,"0.99","2020-02-18 08:57:23.996577-07"
18217,527,2,2496,"0.99","2020-02-18 13:48:37.996577-07"
18218,527,1,2539,"2.99","2020-02-18 17:27:05.996577-07"
18219,528,2,1875,"2.99","2020-02-16 18:13:36.996577-07"
18220,528,1,2019,"4.99","2020-02-17 04:07:10.996577-07"
18221,529,1,1234,"1.99","2020-02-14 19:50:18.996577-07"
18222,529,2,1686,"0.99","2020-02-16 03:36:46.996577-07"
18223,529,2,3354,"0.99","2020-02-21 02:58:15.996577-07"
18224,530,2,1273,"1.99","2020-02-14 23:21:01.996577-07"
18225,530,1,1516,"0.99","2020-02-15 14:39:36.996577-07"
18226,530,1,2158,"2.99","2020-02-17 15:04:53.996577-07"
18227,531,2,2972,"2.99","2020-02-19 23:26:20.996577-07"
18228,532,1,1694,"4.99","2020-02-16 04:08:49.996577-07"
18229,532,2,2821,"3.99","2020-02-19 11:55:18.996577-07"
18230,533,1,1421,"5.99","2020-02-15 09:25:30.996577-07"
18231,533,1,1652,"0.99","2020-02-16 01:00:03.996577-07"
18232,533,1,1859,"0.99","2020-02-16 16:42:04.996577-07"
18233,533,1,1954,"2.99","2020-02-17 00:06:21.996577-07"
18234,533,2,2770,"6.99","2020-02-19 09:22:48.996577-07"
18235,533,1,2956,"0.99","2020-02-19 22:15:49.996577-07"
18236,534,1,1610,"4.99","2020-02-15 22:04:59.996577-07"
18237,534,1,1673,"2.99","2020-02-16 02:08:43.996577-07"
18238,534,1,2436,"0.99","2020-02-18 09:41:58.996577-07"
18239,534,2,3213,"1.99","2020-02-20 16:33:45.996577-07"
18240,534,1,3216,"4.99","2020-02-20 16:48:03.996577-07"
18241,535,1,1712,"4.99","2020-02-16 05:53:35.996577-07"
18242,535,1,3228,"4.99","2020-02-20 17:48:50.996577-07"
18243,536,1,1582,"4.99","2020-02-15 20:00:23.996577-07"
18244,536,2,1962,"2.99","2020-02-17 00:37:24.996577-07"
18245,536,2,2403,"2.99","2020-02-18 08:01:48.996577-07"
18246,537,1,1445,"2.99","2020-02-15 10:38:33.996577-07"
18247,537,2,2184,"2.99","2020-02-17 16:39:02.996577-07"
18248,537,1,2586,"8.99","2020-02-18 20:33:37.996577-07"
18249,537,2,3134,"8.99","2020-02-20 10:57:35.996577-07"
18250,538,1,1314,"5.99","2020-02-15 01:50:11.996577-07"
18251,538,1,1912,"4.99","2020-02-16 20:46:58.996577-07"
18252,538,1,2682,"4.99","2020-02-19 03:46:43.996577-07"
18253,538,2,3189,"2.99","2020-02-20 14:47:59.996577-07"
18254,539,2,1282,"3.99","2020-02-14 23:53:59.996577-07"
18255,539,1,1327,"0.99","2020-02-15 02:40:05.996577-07"
18256,539,2,1444,"4.99","2020-02-15 10:36:42.996577-07"
18257,540,2,1263,"2.99","2020-02-14 22:25:05.996577-07"
18258,540,2,1290,"4.99","2020-02-15 00:21:10.996577-07"
18259,540,2,2640,"2.99","2020-02-19 00:54:39.996577-07"
18260,540,1,2953,"3.99","2020-02-19 22:07:37.996577-07"
18261,540,1,3340,"3.99","2020-02-21 02:05:49.996577-07"
18262,541,2,1986,"2.99","2020-02-17 02:03:25.996577-07"
18263,541,1,2708,"6.99","2020-02-19 05:27:31.996577-07"
18264,542,1,2610,"4.99","2020-02-18 22:44:46.996577-07"
18265,542,2,2957,"10.99","2020-02-19 22:22:13.996577-07"
18266,543,2,1720,"4.99","2020-02-16 06:28:40.996577-07"
18267,543,1,2426,"2.99","2020-02-18 09:09:10.996577-07"
18268,543,2,3070,"4.99","2020-02-20 05:44:05.996577-07"
18269,543,1,3128,"2.99","2020-02-20 10:10:13.996577-07"
18270,543,2,3467,"5.99","2020-02-21 13:47:51.996577-07"
18271,544,1,1248,"1.99","2020-02-14 21:02:18.996577-07"
18272,544,2,1434,"10.99","2020-02-15 09:59:12.996577-07"
18273,544,1,2373,"0.99","2020-02-18 06:06:23.996577-07"
18274,544,1,2395,"2.99","2020-02-18 07:13:41.996577-07"
18275,545,1,2123,"2.99","2020-02-17 12:16:56.996577-07"
18276,546,1,1181,"1.99","2020-02-14 16:10:43.996577-07"
18277,546,2,1403,"0.99","2020-02-15 08:00:25.996577-07"
18278,546,1,1787,"3.99","2020-02-16 10:59:25.996577-07"
18279,546,1,2361,"5.99","2020-02-18 04:47:31.996577-07"
18280,547,2,2022,"8.99","2020-02-17 04:13:05.996577-07"
18281,548,1,1326,"1.99","2020-02-15 02:36:05.996577-07"
18282,548,1,2280,"2.99","2020-02-17 22:15:20.996577-07"
18283,548,2,2978,"0.99","2020-02-19 23:53:42.996577-07"
18284,549,1,2050,"2.99","2020-02-17 06:35:56.996577-07"
18285,550,1,1233,"6.99","2020-02-14 19:47:03.996577-07"
18286,550,1,1863,"3.99","2020-02-16 17:00:12.996577-07"
18287,550,2,1883,"4.99","2020-02-16 18:47:17.996577-07"
18288,550,1,3154,"2.99","2020-02-20 12:13:06.996577-07"
18289,550,2,3236,"9.99","2020-02-20 18:16:09.996577-07"
18290,550,1,3272,"10.99","2020-02-20 20:46:53.996577-07"
18291,551,2,2069,"4.99","2020-02-17 07:48:05.996577-07"
18292,551,1,2776,"3.99","2020-02-19 09:44:50.996577-07"
18293,552,2,2320,"0.99","2020-02-18 00:53:16.996577-07"
18294,552,2,3397,"4.99","2020-02-21 06:58:37.996577-07"
18295,553,2,1862,"3.99","2020-02-16 16:57:56.996577-07"
18296,553,1,2460,"8.99","2020-02-18 11:22:39.996577-07"
18297,553,2,3103,"6.99","2020-02-20 08:26:45.996577-07"
18298,554,1,1959,"4.99","2020-02-17 00:22:36.996577-07"
18299,554,1,2279,"6.99","2020-02-17 22:06:48.996577-07"
18300,554,2,3278,"2.99","2020-02-20 21:09:56.996577-07"
18301,554,1,3312,"6.99","2020-02-20 23:33:58.996577-07"
18302,555,2,3232,"1.99","2020-02-20 17:59:03.996577-07"
18303,556,1,2092,"6.99","2020-02-17 09:40:42.996577-07"
18304,556,2,2593,"5.99","2020-02-18 21:08:37.996577-07"
18305,556,2,2986,"0.99","2020-02-20 00:18:54.996577-07"
18306,556,1,3093,"4.99","2020-02-20 07:34:40.996577-07"
18307,556,2,3438,"6.99","2020-02-21 11:00:06.996577-07"
18308,557,1,1666,"0.99","2020-02-16 01:45:45.996577-07"
18309,557,2,2988,"6.99","2020-02-20 00:27:34.996577-07"
18310,557,1,3050,"3.99","2020-02-20 04:31:29.996577-07"
18311,558,2,1967,"4.99","2020-02-17 00:48:18.996577-07"
18312,558,1,2411,"1.99","2020-02-18 08:24:20.996577-07"
18313,558,2,2544,"4.99","2020-02-18 17:44:43.996577-07"
18314,558,2,3016,"4.99","2020-02-20 02:23:34.996577-07"
18315,558,2,3451,"10.99","2020-02-21 12:39:05.996577-07"
18316,559,2,2576,"4.99","2020-02-18 20:02:41.996577-07"
18317,559,1,2706,"0.99","2020-02-19 05:25:17.996577-07"
18318,559,2,3046,"4.99","2020-02-20 04:11:25.996577-07"
18319,559,1,3370,"1.99","2020-02-21 04:55:27.996577-07"
18320,560,1,1271,"4.99","2020-02-14 23:00:50.996577-07"
18321,560,2,1572,"1.99","2020-02-15 18:51:48.996577-07"
18322,561,2,1193,"2.99","2020-02-14 16:52:46.996577-07"
18323,561,2,1505,"2.99","2020-02-15 13:41:16.996577-07"
18324,561,2,1620,"4.99","2020-02-15 22:49:56.996577-07"
18325,561,1,2119,"4.99","2020-02-17 12:03:08.996577-07"
18326,561,1,2357,"5.99","2020-02-18 04:28:07.996577-07"
18327,561,1,2548,"0.99","2020-02-18 18:14:01.996577-07"
18328,561,1,2950,"4.99","2020-02-19 21:37:02.996577-07"
18329,561,1,3160,"4.99","2020-02-20 12:49:17.996577-07"
18330,561,1,3427,"0.99","2020-02-21 09:59:35.996577-07"
18331,562,1,1998,"3.99","2020-02-17 02:53:23.996577-07"
18332,562,1,2705,"4.99","2020-02-19 05:22:56.996577-07"
18333,562,1,2746,"3.99","2020-02-19 07:50:06.996577-07"
18334,562,2,3242,"4.99","2020-02-20 18:24:50.996577-07"
18335,563,2,1545,"4.99","2020-02-15 16:59:49.996577-07"
18336,563,2,2573,"0.99","2020-02-18 19:51:44.996577-07"
18337,564,2,1705,"2.99","2020-02-16 05:28:08.996577-07"
18338,565,2,1460,"4.99","2020-02-15 11:55:28.996577-07"
18339,565,1,2321,"5.99","2020-02-18 01:11:08.996577-07"
18340,565,1,3300,"5.99","2020-02-20 22:53:27.996577-07"
18341,566,1,1635,"5.99","2020-02-15 23:55:22.996577-07"
18342,566,2,1982,"4.99","2020-02-17 01:40:41.996577-07"
18343,566,1,2367,"0.99","2020-02-18 05:28:57.996577-07"
18344,566,1,3379,"4.99","2020-02-21 05:23:24.996577-07"
18345,567,2,2689,"4.99","2020-02-19 04:27:19.996577-07"
18346,567,1,3010,"2.99","2020-02-20 01:58:25.996577-07"
18347,568,2,1658,"4.99","2020-02-16 01:35:36.996577-07"
18348,568,2,2382,"4.99","2020-02-18 06:32:18.996577-07"
18349,568,2,2668,"0.99","2020-02-19 02:57:13.996577-07"
18350,568,1,3227,"4.99","2020-02-20 17:46:51.996577-07"
18351,568,2,3462,"1.99","2020-02-21 13:21:18.996577-07"
18352,569,1,1463,"6.99","2020-02-15 12:06:17.996577-07"
18353,569,2,1668,"5.99","2020-02-16 01:48:18.996577-07"
18354,570,1,1259,"4.99","2020-02-14 22:06:21.996577-07"
18355,570,2,1417,"4.99","2020-02-15 09:14:17.996577-07"
18356,570,2,1804,"2.99","2020-02-16 12:01:41.996577-07"
18357,570,2,2008,"5.99","2020-02-17 03:16:31.996577-07"
18358,570,2,2031,"6.99","2020-02-17 04:42:29.996577-07"
18359,570,2,2261,"3.99","2020-02-17 21:14:41.996577-07"
18360,570,2,3138,"2.99","2020-02-20 11:12:11.996577-07"
18361,571,1,1254,"4.99","2020-02-14 21:39:42.996577-07"
18362,571,2,1400,"3.99","2020-02-15 07:58:22.996577-07"
18363,571,1,1756,"4.99","2020-02-16 08:50:59.996577-07"
18364,571,2,1990,"4.99","2020-02-17 02:17:10.996577-07"
18365,571,1,2327,"2.99","2020-02-18 01:45:06.996577-07"
18366,571,1,2977,"10.99","2020-02-19 23:43:53.996577-07"
18367,572,2,1889,"10.99","2020-02-16 19:33:38.996577-07"
18368,572,1,2007,"0.99","2020-02-17 03:15:43.996577-07"
18369,572,1,2458,"0.99","2020-02-18 11:07:31.996577-07"
18370,573,1,1613,"4.99","2020-02-15 22:23:36.996577-07"
18371,573,2,2622,"5.99","2020-02-18 23:39:07.996577-07"
18372,573,1,2995,"1.99","2020-02-20 00:46:48.996577-07"
18373,573,1,3295,"7.99","2020-02-20 22:32:43.996577-07"
18374,574,1,1559,"0.99","2020-02-15 18:03:29.996577-07"
18375,574,2,1636,"5.99","2020-02-15 23:57:20.996577-07"
18376,574,1,1817,"0.99","2020-02-16 12:49:18.996577-07"
18377,574,1,2632,"0.99","2020-02-19 00:20:13.996577-07"
18378,574,1,3220,"6.99","2020-02-20 17:14:51.996577-07"
18379,575,2,1494,"2.99","2020-02-15 13:22:46.996577-07"
18380,575,1,1824,"2.99","2020-02-16 13:19:30.996577-07"
18381,575,2,1866,"4.99","2020-02-16 17:21:45.996577-07"
18382,576,1,1366,"4.99","2020-02-15 05:49:26.996577-07"
18383,576,2,1742,"2.99","2020-02-16 08:06:14.996577-07"
18384,576,1,2309,"0.99","2020-02-18 00:11:50.996577-07"
18385,576,2,2444,"8.99","2020-02-18 10:26:38.996577-07"
18386,576,1,2651,"3.99","2020-02-19 01:51:22.996577-07"
18387,576,2,2799,"4.99","2020-02-19 10:43:47.996577-07"
18388,576,2,3226,"6.99","2020-02-20 17:46:40.996577-07"
18389,577,2,2399,"3.99","2020-02-18 07:34:40.996577-07"
18390,577,2,3286,"2.99","2020-02-20 21:59:55.996577-07"
18391,577,2,3401,"6.99","2020-02-21 07:21:09.996577-07"
18392,578,2,1826,"6.99","2020-02-16 13:22:18.996577-07"
18393,578,2,2615,"4.99","2020-02-18 22:57:39.996577-07"
18394,578,1,3305,"2.99","2020-02-20 23:15:23.996577-07"
18395,579,2,2425,"5.99","2020-02-18 09:06:11.996577-07"
18396,579,1,2522,"3.99","2020-02-18 16:12:08.996577-07"
18397,579,1,3111,"2.99","2020-02-20 09:15:13.996577-07"
18398,580,1,1469,"0.99","2020-02-15 12:21:02.996577-07"
18399,581,2,1958,"3.99","2020-02-17 00:20:27.996577-07"
18400,581,2,2101,"2.99","2020-02-17 10:25:28.996577-07"
18401,581,1,2137,"4.99","2020-02-17 12:46:54.996577-07"
18402,582,1,1719,"2.99","2020-02-16 06:24:19.996577-07"
18403,582,1,2337,"7.99","2020-02-18 02:43:53.996577-07"
18404,582,2,3071,"0.99","2020-02-20 05:49:08.996577-07"
18405,583,1,1428,"3.99","2020-02-15 09:47:56.996577-07"
18406,583,1,2429,"9.99","2020-02-18 09:16:54.996577-07"
18407,583,2,2663,"4.99","2020-02-19 02:22:26.996577-07"
18408,583,2,2845,"5.99","2020-02-19 14:15:03.996577-07"
18409,583,2,2879,"3.99","2020-02-19 16:52:36.996577-07"
18410,583,1,3424,"0.99","2020-02-21 09:11:17.996577-07"
18411,584,2,1436,"3.99","2020-02-15 10:04:06.996577-07"
18412,584,2,3317,"6.99","2020-02-20 23:50:58.996577-07"
18413,585,1,1344,"0.99","2020-02-15 03:58:07.996577-07"
18414,585,2,1346,"7.99","2020-02-15 04:08:18.996577-07"
18415,585,1,2674,"0.99","2020-02-19 03:16:25.996577-07"
18416,585,1,2930,"3.99","2020-02-19 20:18:55.996577-07"
18417,586,1,1260,"2.99","2020-02-14 22:10:51.996577-07"
18418,586,2,1540,"0.99","2020-02-15 16:43:22.996577-07"
18419,587,2,1330,"2.99","2020-02-15 02:57:43.996577-07"
18420,587,2,2034,"4.99","2020-02-17 04:55:42.996577-07"
18421,587,1,2220,"2.99","2020-02-17 18:50:02.996577-07"
18422,587,1,2329,"4.99","2020-02-18 01:51:18.996577-07"
18423,588,2,1885,"2.99","2020-02-16 19:04:25.996577-07"
18424,588,2,1903,"6.99","2020-02-16 20:05:46.996577-07"
18425,588,2,2270,"7.99","2020-02-17 21:57:27.996577-07"
18426,588,1,2453,"2.99","2020-02-18 10:59:19.996577-07"
18427,588,2,2920,"3.99","2020-02-19 19:41:12.996577-07"
18428,589,1,1439,"4.99","2020-02-15 10:13:58.996577-07"
18429,589,2,1703,"4.99","2020-02-16 04:57:10.996577-07"
18430,589,2,2652,"8.99","2020-02-19 02:03:52.996577-07"
18431,589,1,2707,"8.99","2020-02-19 05:25:34.996577-07"
18432,589,1,2979,"2.99","2020-02-19 23:59:31.996577-07"
18433,590,2,1456,"7.99","2020-02-15 11:28:37.996577-07"
18434,590,2,2352,"2.99","2020-02-18 04:08:41.996577-07"
18435,590,2,2775,"2.99","2020-02-19 09:42:46.996577-07"
18436,590,1,2916,"6.99","2020-02-19 19:29:30.996577-07"
18437,590,1,2964,"9.99","2020-02-19 23:01:55.996577-07"
18438,591,1,1418,"0.99","2020-02-15 09:19:53.996577-07"
18439,591,2,3341,"2.99","2020-02-21 02:05:51.996577-07"
18440,591,2,3435,"4.99","2020-02-21 10:43:24.996577-07"
18441,592,2,1163,"6.99","2020-02-14 14:41:12.996577-07"
18442,592,2,1423,"5.99","2020-02-15 09:36:38.996577-07"
18443,592,1,1479,"2.99","2020-02-15 12:42:04.996577-07"
18444,592,1,2627,"0.99","2020-02-19 00:00:26.996577-07"
18445,592,1,3158,"7.99","2020-02-20 12:36:45.996577-07"
18446,593,2,2055,"5.99","2020-02-17 06:55:29.996577-07"
18447,593,2,2205,"4.99","2020-02-17 17:43:00.996577-07"
18448,593,1,2441,"4.99","2020-02-18 10:13:37.996577-07"
18449,593,1,2832,"4.99","2020-02-19 12:50:19.996577-07"
18450,594,2,1537,"5.99","2020-02-15 16:21:17.996577-07"
18451,594,1,1816,"4.99","2020-02-16 12:49:07.996577-07"
18452,594,1,1950,"2.99","2020-02-16 23:55:18.996577-07"
18453,594,1,2276,"6.99","2020-02-17 22:02:14.996577-07"
18454,594,2,2786,"0.99","2020-02-19 10:15:09.996577-07"
18455,594,2,3302,"1.99","2020-02-20 23:02:06.996577-07"
18456,595,2,1170,"2.99","2020-02-14 15:16:01.996577-07"
18457,595,2,3371,"4.99","2020-02-21 04:55:48.996577-07"
18458,596,1,1644,"1.99","2020-02-16 00:26:44.996577-07"
18459,596,1,2767,"1.99","2020-02-19 09:15:01.996577-07"
18460,597,1,2379,"0.99","2020-02-18 06:28:05.996577-07"
18461,597,1,2696,"4.99","2020-02-19 04:57:08.996577-07"
18462,597,1,3201,"1.99","2020-02-20 15:58:52.996577-07"
18463,598,1,3005,"2.99","2020-02-20 01:38:55.996577-07"
18464,599,1,2272,"1.99","2020-02-17 21:58:19.996577-07"
18465,599,2,3043,"6.99","2020-02-20 04:07:01.996577-07"
18466,599,2,3398,"4.99","2020-02-21 07:03:04.996577-07"
18467,599,1,3429,"6.99","2020-02-21 10:14:31.996577-07"
18468,202,1,1474,"2.99","2020-02-15 12:24:08.996577-07"
18469,202,1,1535,"4.99","2020-02-15 16:20:30.996577-07"
18470,202,1,3008,"0.99","2020-02-20 01:51:51.996577-07"
18471,202,2,3148,"0.99","2020-02-20 11:55:44.996577-07"
18472,203,1,1217,"4.99","2020-02-14 18:52:40.996577-07"
18473,203,1,1715,"2.99","2020-02-16 06:05:38.996577-07"
18474,203,2,2939,"7.99","2020-02-19 20:46:42.996577-07"
18475,203,2,3406,"2.99","2020-02-21 07:28:44.996577-07"
18476,204,1,1321,"2.99","2020-02-15 02:17:43.996577-07"
18477,204,1,1616,"7.99","2020-02-15 22:33:18.996577-07"
18478,204,1,1871,"4.99","2020-02-16 17:53:38.996577-07"
18479,204,2,1894,"7.99","2020-02-16 19:47:14.996577-07"
18480,204,2,2186,"2.99","2020-02-17 16:43:53.996577-07"
18481,204,2,2734,"4.99","2020-02-19 07:04:53.996577-07"
18482,205,1,1238,"2.99","2020-02-14 20:17:34.996577-07"
18483,205,1,1357,"4.99","2020-02-15 04:54:49.996577-07"
18484,205,1,1767,"0.99","2020-02-16 09:30:02.996577-07"
18485,205,2,2237,"5.99","2020-02-17 19:46:10.996577-07"
18486,206,2,1872,"0.99","2020-02-16 17:55:29.996577-07"
18487,206,2,2477,"5.99","2020-02-18 12:27:12.996577-07"
18488,206,2,3012,"4.99","2020-02-20 02:11:39.996577-07"
18489,207,2,1945,"3.99","2020-02-16 23:19:52.996577-07"
18490,208,1,1805,"0.99","2020-02-16 12:04:26.996577-07"
18491,208,1,1949,"5.99","2020-02-16 23:47:48.996577-07"
18492,208,2,2592,"0.99","2020-02-18 21:05:20.996577-07"
18493,208,1,2695,"2.99","2020-02-19 04:54:19.996577-07"
18494,208,2,2907,"0.99","2020-02-19 18:43:35.996577-07"
18495,1,1,1185,"5.99","2020-02-14 16:22:38.996577-07"
18496,1,2,1422,"0.99","2020-02-15 09:31:19.996577-07"
18497,1,2,1476,"9.99","2020-02-15 12:37:12.996577-07"
18498,1,1,1725,"4.99","2020-02-16 06:47:23.996577-07"
18499,1,1,2308,"4.99","2020-02-18 00:10:14.996577-07"
18500,1,2,2363,"0.99","2020-02-18 05:02:25.996577-07"
18501,1,1,3284,"3.99","2020-02-20 21:53:11.996577-07"
18502,2,1,2128,"2.99","2020-02-17 12:23:24.996577-07"
18503,3,1,1546,"8.99","2020-02-15 17:02:31.996577-07"
18504,3,1,1726,"6.99","2020-02-16 06:47:36.996577-07"
18505,3,2,1911,"6.99","2020-02-16 20:43:41.996577-07"
18506,3,1,2628,"2.99","2020-02-19 00:03:19.996577-07"
18507,4,1,1297,"4.99","2020-02-15 00:59:54.996577-07"
18508,4,1,1633,"0.99","2020-02-15 23:37:06.996577-07"
18509,4,2,1707,"2.99","2020-02-16 05:29:53.996577-07"
18510,4,2,1735,"0.99","2020-02-16 07:20:18.996577-07"
18511,4,2,2043,"0.99","2020-02-17 05:59:38.996577-07"
18512,4,1,2642,"5.99","2020-02-19 01:07:27.996577-07"
18513,5,1,1502,"3.99","2020-02-15 13:31:40.996577-07"
18514,5,2,1631,"2.99","2020-02-15 23:29:28.996577-07"
18515,5,2,2063,"4.99","2020-02-17 07:25:19.996577-07"
18516,5,2,2570,"2.99","2020-02-18 19:48:39.996577-07"
18517,5,2,3126,"4.99","2020-02-20 10:06:48.996577-07"
18518,6,1,1575,"3.99","2020-02-15 19:10:04.996577-07"
18519,6,2,1841,"2.99","2020-02-16 15:12:39.996577-07"
18520,6,1,1966,"0.99","2020-02-17 00:48:11.996577-07"
18521,6,1,2345,"0.99","2020-02-18 03:31:49.996577-07"
18522,7,2,1810,"0.99","2020-02-16 12:34:26.996577-07"
18523,7,1,2250,"2.99","2020-02-17 20:32:02.996577-07"
18524,7,1,2709,"0.99","2020-02-19 05:28:52.996577-07"
18525,7,1,2888,"4.99","2020-02-19 17:19:22.996577-07"
18526,7,1,3007,"0.99","2020-02-20 01:40:19.996577-07"
18527,8,2,1305,"2.99","2020-02-15 01:27:42.996577-07"
18528,8,1,2095,"5.99","2020-02-17 09:50:01.996577-07"
18529,8,2,3114,"4.99","2020-02-20 09:26:13.996577-07"
18530,9,2,3142,"7.99","2020-02-20 11:27:54.996577-07"
18531,9,2,3262,"4.99","2020-02-20 19:37:09.996577-07"
18532,10,1,1801,"4.99","2020-02-16 11:50:19.996577-07"
18533,10,1,1995,"4.99","2020-02-17 02:39:40.996577-07"
18534,10,2,2222,"3.99","2020-02-17 18:54:49.996577-07"
18535,10,1,2814,"0.99","2020-02-19 11:30:25.996577-07"
18536,10,1,2865,"0.99","2020-02-19 15:29:21.996577-07"
18537,11,1,1470,"6.99","2020-02-15 12:21:33.996577-07"
18538,11,1,1939,"7.99","2020-02-16 22:55:11.996577-07"
18539,11,1,3192,"0.99","2020-02-20 15:17:38.996577-07"
18540,12,2,1752,"5.99","2020-02-16 08:31:21.996577-07"
18541,12,2,2434,"5.99","2020-02-18 09:40:17.996577-07"
18542,12,2,2500,"5.99","2020-02-18 14:35:38.996577-07"
18543,12,2,2623,"4.99","2020-02-18 23:40:17.996577-07"
18544,12,2,3135,"2.99","2020-02-20 11:02:18.996577-07"
18545,12,1,3411,"0.99","2020-02-21 07:59:53.996577-07"
18546,13,1,1933,"2.99","2020-02-16 22:23:08.996577-07"
18547,13,1,2209,"4.99","2020-02-17 17:52:27.996577-07"
18548,13,1,2952,"2.99","2020-02-19 21:55:23.996577-07"
18549,13,1,3047,"8.99","2020-02-20 04:13:59.996577-07"
18550,14,2,1360,"4.99","2020-02-15 05:00:41.996577-07"
18551,15,1,2486,"2.99","2020-02-18 12:55:22.996577-07"
18552,15,1,2937,"5.99","2020-02-19 20:44:03.996577-07"
18553,15,2,3182,"0.99","2020-02-20 14:20:44.996577-07"
18554,16,2,1934,"6.99","2020-02-16 22:33:23.996577-07"
18555,16,1,1944,"7.99","2020-02-16 23:19:19.996577-07"
18556,16,1,2960,"7.99","2020-02-19 22:38:35.996577-07"
18557,16,2,3348,"0.99","2020-02-21 02:45:08.996577-07"
18558,17,2,2175,"5.99","2020-02-17 15:46:24.996577-07"
18559,17,1,2684,"8.99","2020-02-19 03:57:34.996577-07"
18560,17,2,3269,"5.99","2020-02-20 20:34:56.996577-07"
18561,18,2,1451,"5.99","2020-02-15 10:58:44.996577-07"
18562,18,2,1783,"4.99","2020-02-16 10:51:49.996577-07"
18563,18,2,2112,"5.99","2020-02-17 11:21:08.996577-07"
18564,18,1,2990,"8.99","2020-02-20 00:31:17.996577-07"
18565,19,1,2657,"2.99","2020-02-19 02:11:25.996577-07"
18566,19,1,2848,"2.99","2020-02-19 14:24:03.996577-07"
18567,19,2,3423,"2.99","2020-02-21 09:06:28.996577-07"
18568,20,2,1558,"0.99","2020-02-15 18:02:19.996577-07"
18569,20,2,2136,"3.99","2020-02-17 12:45:07.996577-07"
18570,20,2,2343,"4.99","2020-02-18 03:14:52.996577-07"
18571,20,1,3350,"4.99","2020-02-21 02:50:04.996577-07"
18572,21,2,2235,"7.99","2020-02-17 19:37:16.996577-07"
18573,21,1,2268,"4.99","2020-02-17 21:42:07.996577-07"
18574,21,1,2393,"2.99","2020-02-18 07:06:21.996577-07"
18575,21,2,2830,"4.99","2020-02-19 12:42:59.996577-07"
18576,21,1,3212,"10.99","2020-02-20 16:33:01.996577-07"
18577,22,1,3419,"2.99","2020-02-21 08:46:27.996577-07"
18578,23,1,2753,"1.99","2020-02-19 08:13:01.996577-07"
18579,23,1,2827,"0.99","2020-02-19 12:18:27.996577-07"
18580,23,1,3015,"5.99","2020-02-20 02:17:22.996577-07"
18581,23,1,3055,"4.99","2020-02-20 04:48:24.996577-07"
18582,23,1,3461,"2.99","2020-02-21 13:17:44.996577-07"
18583,24,1,1716,"2.99","2020-02-16 06:07:57.996577-07"
18584,24,1,2070,"2.99","2020-02-17 07:56:17.996577-07"
18585,24,2,2116,"4.99","2020-02-17 11:44:38.996577-07"
18586,24,1,2451,"5.99","2020-02-18 10:56:28.996577-07"
18587,24,2,2963,"7.99","2020-02-19 23:01:35.996577-07"
18588,25,1,1338,"4.99","2020-02-15 03:46:00.996577-07"
18589,25,1,1365,"2.99","2020-02-15 05:38:21.996577-07"
18590,25,2,1754,"6.99","2020-02-16 08:41:49.996577-07"
18591,25,2,2625,"8.99","2020-02-18 23:51:37.996577-07"
18592,25,1,2901,"4.99","2020-02-19 18:09:54.996577-07"
18593,25,1,3447,"4.99","2020-02-21 12:21:57.996577-07"
18594,26,1,1440,"5.99","2020-02-15 10:21:40.996577-07"
18595,26,2,1706,"4.99","2020-02-16 05:29:28.996577-07"
18596,26,1,2093,"9.99","2020-02-17 09:42:34.996577-07"
18597,26,2,2416,"3.99","2020-02-18 08:36:00.996577-07"
18598,26,2,2421,"6.99","2020-02-18 08:53:31.996577-07"
18599,26,1,2532,"4.99","2020-02-18 16:56:12.996577-07"
18600,26,1,2745,"4.99","2020-02-19 07:49:45.996577-07"
18601,27,1,1310,"4.99","2020-02-15 01:40:08.996577-07"
18602,27,2,1480,"4.99","2020-02-15 12:45:43.996577-07"
18603,27,2,1699,"2.99","2020-02-16 04:33:35.996577-07"
18604,27,2,1960,"3.99","2020-02-17 00:28:23.996577-07"
18605,27,2,2512,"2.99","2020-02-18 15:17:13.996577-07"
18606,27,1,2815,"4.99","2020-02-19 11:31:55.996577-07"
18607,27,1,3038,"1.99","2020-02-20 03:57:25.996577-07"
18608,27,2,3420,"3.99","2020-02-21 08:51:02.996577-07"
18609,28,2,1240,"2.99","2020-02-14 20:26:33.996577-07"
18610,28,1,1543,"4.99","2020-02-15 16:52:34.996577-07"
18611,28,2,2299,"3.99","2020-02-17 23:47:18.996577-07"
