"actor_id","film_id","last_update"
122,470,"2020-02-15 03:05:03-07"
122,489,"2020-02-15 03:05:03-07"
122,491,"2020-02-15 03:05:03-07"
122,542,"2020-02-15 03:05:03-07"
122,620,"2020-02-15 03:05:03-07"
122,649,"2020-02-15 03:05:03-07"
122,654,"2020-02-15 03:05:03-07"
122,673,"2020-02-15 03:05:03-07"
122,718,"2020-02-15 03:05:03-07"
122,795,"2020-02-15 03:05:03-07"
122,957,"2020-02-15 03:05:03-07"
122,961,"2020-02-15 03:05:03-07"
122,998,"2020-02-15 03:05:03-07"
123,3,"2020-02-15 03:05:03-07"
123,43,"2020-02-15 03:05:03-07"
123,67,"2020-02-15 03:05:03-07"
123,105,"2020-02-15 03:05:03-07"
123,148,"2020-02-15 03:05:03-07"
123,151,"2020-02-15 03:05:03-07"
123,185,"2020-02-15 03:05:03-07"
123,223,"2020-02-15 03:05:03-07"
123,234,"2020-02-15 03:05:03-07"
123,245,"2020-02-15 03:05:03-07"
123,246,"2020-02-15 03:05:03-07"
123,266,"2020-02-15 03:05:03-07"
123,286,"2020-02-15 03:05:03-07"
123,429,"2020-02-15 03:05:03-07"
123,442,"2020-02-15 03:05:03-07"
123,446,"2020-02-15 03:05:03-07"
123,479,"2020-02-15 03:05:03-07"
123,480,"2020-02-15 03:05:03-07"
123,494,"2020-02-15 03:05:03-07"
123,503,"2020-02-15 03:05:03-07"
123,530,"2020-02-15 03:05:03-07"
123,576,"2020-02-15 03:05:03-07"
123,577,"2020-02-15 03:05:03-07"
123,589,"2020-02-15 03:05:03-07"
123,593,"2020-02-15 03:05:03-07"
123,725,"2020-02-15 03:05:03-07"
123,730,"2020-02-15 03:05:03-07"
123,786,"2020-02-15 03:05:03-07"
123,860,"2020-02-15 03:05:03-07"
123,892,"2020-02-15 03:05:03-07"
123,926,"2020-02-15 03:05:03-07"
123,988,"2020-02-15 03:05:03-07"
124,22,"2020-02-15 03:05:03-07"
124,64,"2020-02-15 03:05:03-07"
124,106,"2020-02-15 03:05:03-07"
124,113,"2020-02-15 03:05:03-07"
124,190,"2020-02-15 03:05:03-07"
124,246,"2020-02-15 03:05:03-07"
124,260,"2020-02-15 03:05:03-07"
124,263,"2020-02-15 03:05:03-07"
124,289,"2020-02-15 03:05:03-07"
124,306,"2020-02-15 03:05:03-07"
124,312,"2020-02-15 03:05:03-07"
124,322,"2020-02-15 03:05:03-07"
124,343,"2020-02-15 03:05:03-07"
124,449,"2020-02-15 03:05:03-07"
124,468,"2020-02-15 03:05:03-07"
124,539,"2020-02-15 03:05:03-07"
124,601,"2020-02-15 03:05:03-07"
124,726,"2020-02-15 03:05:03-07"
124,742,"2020-02-15 03:05:03-07"
124,775,"2020-02-15 03:05:03-07"
124,785,"2020-02-15 03:05:03-07"
124,814,"2020-02-15 03:05:03-07"
124,858,"2020-02-15 03:05:03-07"
124,882,"2020-02-15 03:05:03-07"
124,987,"2020-02-15 03:05:03-07"
124,997,"2020-02-15 03:05:03-07"
125,62,"2020-02-15 03:05:03-07"
125,98,"2020-02-15 03:05:03-07"
125,100,"2020-02-15 03:05:03-07"
125,114,"2020-02-15 03:05:03-07"
125,175,"2020-02-15 03:05:03-07"
125,188,"2020-02-15 03:05:03-07"
125,204,"2020-02-15 03:05:03-07"
125,238,"2020-02-15 03:05:03-07"
125,250,"2020-02-15 03:05:03-07"
125,324,"2020-02-15 03:05:03-07"
125,338,"2020-02-15 03:05:03-07"
125,361,"2020-02-15 03:05:03-07"
125,367,"2020-02-15 03:05:03-07"
125,395,"2020-02-15 03:05:03-07"
125,414,"2020-02-15 03:05:03-07"
125,428,"2020-02-15 03:05:03-07"
125,429,"2020-02-15 03:05:03-07"
125,450,"2020-02-15 03:05:03-07"
125,497,"2020-02-15 03:05:03-07"
125,557,"2020-02-15 03:05:03-07"
125,568,"2020-02-15 03:05:03-07"
125,584,"2020-02-15 03:05:03-07"
125,602,"2020-02-15 03:05:03-07"
125,623,"2020-02-15 03:05:03-07"
125,664,"2020-02-15 03:05:03-07"
125,683,"2020-02-15 03:05:03-07"
125,710,"2020-02-15 03:05:03-07"
125,877,"2020-02-15 03:05:03-07"
125,908,"2020-02-15 03:05:03-07"
125,949,"2020-02-15 03:05:03-07"
125,965,"2020-02-15 03:05:03-07"
126,21,"2020-02-15 03:05:03-07"
126,34,"2020-02-15 03:05:03-07"
126,43,"2020-02-15 03:05:03-07"
126,58,"2020-02-15 03:05:03-07"
126,85,"2020-02-15 03:05:03-07"
126,96,"2020-02-15 03:05:03-07"
126,193,"2020-02-15 03:05:03-07"
126,194,"2020-02-15 03:05:03-07"
126,199,"2020-02-15 03:05:03-07"
126,256,"2020-02-15 03:05:03-07"
126,263,"2020-02-15 03:05:03-07"
126,288,"2020-02-15 03:05:03-07"
126,317,"2020-02-15 03:05:03-07"
126,347,"2020-02-15 03:05:03-07"
126,369,"2020-02-15 03:05:03-07"
126,370,"2020-02-15 03:05:03-07"
126,419,"2020-02-15 03:05:03-07"
126,468,"2020-02-15 03:05:03-07"
126,469,"2020-02-15 03:05:03-07"
126,545,"2020-02-15 03:05:03-07"
126,685,"2020-02-15 03:05:03-07"
126,836,"2020-02-15 03:05:03-07"
126,860,"2020-02-15 03:05:03-07"
127,36,"2020-02-15 03:05:03-07"
127,47,"2020-02-15 03:05:03-07"
127,48,"2020-02-15 03:05:03-07"
127,79,"2020-02-15 03:05:03-07"
127,119,"2020-02-15 03:05:03-07"
127,141,"2020-02-15 03:05:03-07"
127,157,"2020-02-15 03:05:03-07"
127,202,"2020-02-15 03:05:03-07"
127,286,"2020-02-15 03:05:03-07"
127,333,"2020-02-15 03:05:03-07"
127,354,"2020-02-15 03:05:03-07"
127,366,"2020-02-15 03:05:03-07"
127,382,"2020-02-15 03:05:03-07"
127,388,"2020-02-15 03:05:03-07"
127,411,"2020-02-15 03:05:03-07"
127,459,"2020-02-15 03:05:03-07"
127,553,"2020-02-15 03:05:03-07"
127,573,"2020-02-15 03:05:03-07"
127,613,"2020-02-15 03:05:03-07"
127,617,"2020-02-15 03:05:03-07"
127,641,"2020-02-15 03:05:03-07"
127,710,"2020-02-15 03:05:03-07"
127,727,"2020-02-15 03:05:03-07"
127,749,"2020-02-15 03:05:03-07"
127,763,"2020-02-15 03:05:03-07"
127,771,"2020-02-15 03:05:03-07"
127,791,"2020-02-15 03:05:03-07"
127,819,"2020-02-15 03:05:03-07"
127,839,"2020-02-15 03:05:03-07"
127,846,"2020-02-15 03:05:03-07"
127,911,"2020-02-15 03:05:03-07"
127,953,"2020-02-15 03:05:03-07"
127,970,"2020-02-15 03:05:03-07"
128,26,"2020-02-15 03:05:03-07"
128,82,"2020-02-15 03:05:03-07"
128,119,"2020-02-15 03:05:03-07"
128,168,"2020-02-15 03:05:03-07"
128,212,"2020-02-15 03:05:03-07"
128,238,"2020-02-15 03:05:03-07"
128,299,"2020-02-15 03:05:03-07"
128,312,"2020-02-15 03:05:03-07"
128,326,"2020-02-15 03:05:03-07"
128,336,"2020-02-15 03:05:03-07"
128,345,"2020-02-15 03:05:03-07"
128,407,"2020-02-15 03:05:03-07"
128,462,"2020-02-15 03:05:03-07"
128,485,"2020-02-15 03:05:03-07"
128,516,"2020-02-15 03:05:03-07"
128,564,"2020-02-15 03:05:03-07"
128,614,"2020-02-15 03:05:03-07"
128,650,"2020-02-15 03:05:03-07"
128,665,"2020-02-15 03:05:03-07"
128,671,"2020-02-15 03:05:03-07"
128,693,"2020-02-15 03:05:03-07"
128,696,"2020-02-15 03:05:03-07"
128,759,"2020-02-15 03:05:03-07"
128,774,"2020-02-15 03:05:03-07"
128,814,"2020-02-15 03:05:03-07"
128,899,"2020-02-15 03:05:03-07"
128,912,"2020-02-15 03:05:03-07"
128,944,"2020-02-15 03:05:03-07"
128,949,"2020-02-15 03:05:03-07"
128,965,"2020-02-15 03:05:03-07"
129,56,"2020-02-15 03:05:03-07"
129,89,"2020-02-15 03:05:03-07"
129,101,"2020-02-15 03:05:03-07"
129,166,"2020-02-15 03:05:03-07"
129,202,"2020-02-15 03:05:03-07"
129,230,"2020-02-15 03:05:03-07"
129,247,"2020-02-15 03:05:03-07"
129,249,"2020-02-15 03:05:03-07"
129,348,"2020-02-15 03:05:03-07"
129,367,"2020-02-15 03:05:03-07"
129,391,"2020-02-15 03:05:03-07"
129,418,"2020-02-15 03:05:03-07"
129,431,"2020-02-15 03:05:03-07"
129,452,"2020-02-15 03:05:03-07"
129,471,"2020-02-15 03:05:03-07"
129,520,"2020-02-15 03:05:03-07"
129,597,"2020-02-15 03:05:03-07"
129,602,"2020-02-15 03:05:03-07"
129,640,"2020-02-15 03:05:03-07"
129,669,"2020-02-15 03:05:03-07"
129,684,"2020-02-15 03:05:03-07"
129,705,"2020-02-15 03:05:03-07"
129,805,"2020-02-15 03:05:03-07"
129,826,"2020-02-15 03:05:03-07"
129,834,"2020-02-15 03:05:03-07"
129,857,"2020-02-15 03:05:03-07"
129,910,"2020-02-15 03:05:03-07"
129,920,"2020-02-15 03:05:03-07"
129,938,"2020-02-15 03:05:03-07"
129,962,"2020-02-15 03:05:03-07"
130,9,"2020-02-15 03:05:03-07"
130,26,"2020-02-15 03:05:03-07"
130,37,"2020-02-15 03:05:03-07"
130,43,"2020-02-15 03:05:03-07"
130,49,"2020-02-15 03:05:03-07"
130,57,"2020-02-15 03:05:03-07"
130,107,"2020-02-15 03:05:03-07"
130,112,"2020-02-15 03:05:03-07"
130,208,"2020-02-15 03:05:03-07"
130,326,"2020-02-15 03:05:03-07"
130,375,"2020-02-15 03:05:03-07"
130,416,"2020-02-15 03:05:03-07"
130,431,"2020-02-15 03:05:03-07"
130,452,"2020-02-15 03:05:03-07"
130,453,"2020-02-15 03:05:03-07"
130,478,"2020-02-15 03:05:03-07"
130,507,"2020-02-15 03:05:03-07"
130,525,"2020-02-15 03:05:03-07"
130,549,"2020-02-15 03:05:03-07"
130,592,"2020-02-15 03:05:03-07"
130,702,"2020-02-15 03:05:03-07"
130,725,"2020-02-15 03:05:03-07"
130,764,"2020-02-15 03:05:03-07"
130,809,"2020-02-15 03:05:03-07"
130,869,"2020-02-15 03:05:03-07"
130,930,"2020-02-15 03:05:03-07"
130,981,"2020-02-15 03:05:03-07"
131,48,"2020-02-15 03:05:03-07"
131,66,"2020-02-15 03:05:03-07"
131,94,"2020-02-15 03:05:03-07"
131,120,"2020-02-15 03:05:03-07"
131,147,"2020-02-15 03:05:03-07"
131,206,"2020-02-15 03:05:03-07"
131,320,"2020-02-15 03:05:03-07"
131,383,"2020-02-15 03:05:03-07"
131,432,"2020-02-15 03:05:03-07"
131,436,"2020-02-15 03:05:03-07"
131,450,"2020-02-15 03:05:03-07"
131,479,"2020-02-15 03:05:03-07"
131,494,"2020-02-15 03:05:03-07"
131,515,"2020-02-15 03:05:03-07"
131,539,"2020-02-15 03:05:03-07"
131,590,"2020-02-15 03:05:03-07"
131,647,"2020-02-15 03:05:03-07"
131,693,"2020-02-15 03:05:03-07"
131,713,"2020-02-15 03:05:03-07"
131,770,"2020-02-15 03:05:03-07"
131,798,"2020-02-15 03:05:03-07"
131,809,"2020-02-15 03:05:03-07"
131,875,"2020-02-15 03:05:03-07"
131,881,"2020-02-15 03:05:03-07"
131,921,"2020-02-15 03:05:03-07"
132,81,"2020-02-15 03:05:03-07"
132,82,"2020-02-15 03:05:03-07"
132,133,"2020-02-15 03:05:03-07"
132,156,"2020-02-15 03:05:03-07"
132,162,"2020-02-15 03:05:03-07"
132,311,"2020-02-15 03:05:03-07"
132,345,"2020-02-15 03:05:03-07"
132,377,"2020-02-15 03:05:03-07"
132,410,"2020-02-15 03:05:03-07"
132,538,"2020-02-15 03:05:03-07"
132,562,"2020-02-15 03:05:03-07"
132,586,"2020-02-15 03:05:03-07"
132,626,"2020-02-15 03:05:03-07"
132,637,"2020-02-15 03:05:03-07"
132,698,"2020-02-15 03:05:03-07"
132,756,"2020-02-15 03:05:03-07"
132,806,"2020-02-15 03:05:03-07"
132,897,"2020-02-15 03:05:03-07"
132,899,"2020-02-15 03:05:03-07"
132,904,"2020-02-15 03:05:03-07"
132,930,"2020-02-15 03:05:03-07"
132,987,"2020-02-15 03:05:03-07"
133,7,"2020-02-15 03:05:03-07"
133,51,"2020-02-15 03:05:03-07"
133,133,"2020-02-15 03:05:03-07"
133,172,"2020-02-15 03:05:03-07"
133,210,"2020-02-15 03:05:03-07"
133,270,"2020-02-15 03:05:03-07"
133,280,"2020-02-15 03:05:03-07"
133,286,"2020-02-15 03:05:03-07"
133,338,"2020-02-15 03:05:03-07"
133,342,"2020-02-15 03:05:03-07"
133,351,"2020-02-15 03:05:03-07"
133,368,"2020-02-15 03:05:03-07"
133,385,"2020-02-15 03:05:03-07"
133,390,"2020-02-15 03:05:03-07"
133,397,"2020-02-15 03:05:03-07"
133,410,"2020-02-15 03:05:03-07"
133,452,"2020-02-15 03:05:03-07"
133,463,"2020-02-15 03:05:03-07"
133,514,"2020-02-15 03:05:03-07"
133,588,"2020-02-15 03:05:03-07"
133,594,"2020-02-15 03:05:03-07"
133,635,"2020-02-15 03:05:03-07"
133,652,"2020-02-15 03:05:03-07"
133,727,"2020-02-15 03:05:03-07"
133,806,"2020-02-15 03:05:03-07"
133,868,"2020-02-15 03:05:03-07"
133,882,"2020-02-15 03:05:03-07"
133,894,"2020-02-15 03:05:03-07"
133,933,"2020-02-15 03:05:03-07"
133,952,"2020-02-15 03:05:03-07"
134,132,"2020-02-15 03:05:03-07"
134,145,"2020-02-15 03:05:03-07"
134,161,"2020-02-15 03:05:03-07"
134,219,"2020-02-15 03:05:03-07"
134,243,"2020-02-15 03:05:03-07"
134,250,"2020-02-15 03:05:03-07"
134,278,"2020-02-15 03:05:03-07"
134,341,"2020-02-15 03:05:03-07"
134,386,"2020-02-15 03:05:03-07"
134,413,"2020-02-15 03:05:03-07"
134,558,"2020-02-15 03:05:03-07"
134,588,"2020-02-15 03:05:03-07"
134,624,"2020-02-15 03:05:03-07"
134,655,"2020-02-15 03:05:03-07"
134,683,"2020-02-15 03:05:03-07"
134,690,"2020-02-15 03:05:03-07"
134,861,"2020-02-15 03:05:03-07"
134,896,"2020-02-15 03:05:03-07"
134,897,"2020-02-15 03:05:03-07"
134,915,"2020-02-15 03:05:03-07"
134,927,"2020-02-15 03:05:03-07"
134,936,"2020-02-15 03:05:03-07"
135,35,"2020-02-15 03:05:03-07"
135,41,"2020-02-15 03:05:03-07"
135,65,"2020-02-15 03:05:03-07"
135,88,"2020-02-15 03:05:03-07"
135,170,"2020-02-15 03:05:03-07"
135,269,"2020-02-15 03:05:03-07"
135,320,"2020-02-15 03:05:03-07"
135,353,"2020-02-15 03:05:03-07"
135,357,"2020-02-15 03:05:03-07"
135,364,"2020-02-15 03:05:03-07"
135,455,"2020-02-15 03:05:03-07"
135,458,"2020-02-15 03:05:03-07"
135,484,"2020-02-15 03:05:03-07"
135,541,"2020-02-15 03:05:03-07"
135,553,"2020-02-15 03:05:03-07"
135,616,"2020-02-15 03:05:03-07"
135,628,"2020-02-15 03:05:03-07"
135,719,"2020-02-15 03:05:03-07"
135,814,"2020-02-15 03:05:03-07"
135,905,"2020-02-15 03:05:03-07"
136,20,"2020-02-15 03:05:03-07"
136,25,"2020-02-15 03:05:03-07"
136,33,"2020-02-15 03:05:03-07"
136,56,"2020-02-15 03:05:03-07"
136,61,"2020-02-15 03:05:03-07"
136,193,"2020-02-15 03:05:03-07"
136,214,"2020-02-15 03:05:03-07"
136,229,"2020-02-15 03:05:03-07"
136,243,"2020-02-15 03:05:03-07"
136,256,"2020-02-15 03:05:03-07"
136,262,"2020-02-15 03:05:03-07"
136,271,"2020-02-15 03:05:03-07"
136,288,"2020-02-15 03:05:03-07"
136,300,"2020-02-15 03:05:03-07"
136,364,"2020-02-15 03:05:03-07"
136,401,"2020-02-15 03:05:03-07"
136,414,"2020-02-15 03:05:03-07"
136,420,"2020-02-15 03:05:03-07"
136,474,"2020-02-15 03:05:03-07"
136,485,"2020-02-15 03:05:03-07"
136,542,"2020-02-15 03:05:03-07"
136,552,"2020-02-15 03:05:03-07"
136,620,"2020-02-15 03:05:03-07"
136,649,"2020-02-15 03:05:03-07"
136,686,"2020-02-15 03:05:03-07"
136,781,"2020-02-15 03:05:03-07"
136,806,"2020-02-15 03:05:03-07"
136,808,"2020-02-15 03:05:03-07"
136,818,"2020-02-15 03:05:03-07"
136,842,"2020-02-15 03:05:03-07"
136,933,"2020-02-15 03:05:03-07"
136,993,"2020-02-15 03:05:03-07"
137,6,"2020-02-15 03:05:03-07"
137,14,"2020-02-15 03:05:03-07"
137,56,"2020-02-15 03:05:03-07"
137,96,"2020-02-15 03:05:03-07"
137,160,"2020-02-15 03:05:03-07"
137,224,"2020-02-15 03:05:03-07"
137,249,"2020-02-15 03:05:03-07"
137,254,"2020-02-15 03:05:03-07"
137,263,"2020-02-15 03:05:03-07"
137,268,"2020-02-15 03:05:03-07"
137,304,"2020-02-15 03:05:03-07"
137,390,"2020-02-15 03:05:03-07"
137,410,"2020-02-15 03:05:03-07"
137,433,"2020-02-15 03:05:03-07"
137,446,"2020-02-15 03:05:03-07"
137,489,"2020-02-15 03:05:03-07"
137,530,"2020-02-15 03:05:03-07"
137,564,"2020-02-15 03:05:03-07"
137,603,"2020-02-15 03:05:03-07"
137,610,"2020-02-15 03:05:03-07"
137,688,"2020-02-15 03:05:03-07"
137,703,"2020-02-15 03:05:03-07"
137,745,"2020-02-15 03:05:03-07"
137,758,"2020-02-15 03:05:03-07"
137,832,"2020-02-15 03:05:03-07"
137,841,"2020-02-15 03:05:03-07"
137,917,"2020-02-15 03:05:03-07"
138,8,"2020-02-15 03:05:03-07"
138,52,"2020-02-15 03:05:03-07"
138,61,"2020-02-15 03:05:03-07"
138,125,"2020-02-15 03:05:03-07"
138,157,"2020-02-15 03:05:03-07"
138,214,"2020-02-15 03:05:03-07"
138,258,"2020-02-15 03:05:03-07"
138,376,"2020-02-15 03:05:03-07"
138,403,"2020-02-15 03:05:03-07"
138,446,"2020-02-15 03:05:03-07"
138,453,"2020-02-15 03:05:03-07"
138,508,"2020-02-15 03:05:03-07"
138,553,"2020-02-15 03:05:03-07"
138,561,"2020-02-15 03:05:03-07"
138,583,"2020-02-15 03:05:03-07"
138,627,"2020-02-15 03:05:03-07"
138,639,"2020-02-15 03:05:03-07"
138,695,"2020-02-15 03:05:03-07"
138,747,"2020-02-15 03:05:03-07"
138,879,"2020-02-15 03:05:03-07"
138,885,"2020-02-15 03:05:03-07"
138,923,"2020-02-15 03:05:03-07"
138,970,"2020-02-15 03:05:03-07"
138,989,"2020-02-15 03:05:03-07"
139,20,"2020-02-15 03:05:03-07"
139,35,"2020-02-15 03:05:03-07"
139,57,"2020-02-15 03:05:03-07"
139,74,"2020-02-15 03:05:03-07"
139,90,"2020-02-15 03:05:03-07"
139,107,"2020-02-15 03:05:03-07"
139,155,"2020-02-15 03:05:03-07"
139,170,"2020-02-15 03:05:03-07"
139,181,"2020-02-15 03:05:03-07"
139,200,"2020-02-15 03:05:03-07"
139,229,"2020-02-15 03:05:03-07"
139,233,"2020-02-15 03:05:03-07"
139,261,"2020-02-15 03:05:03-07"
139,262,"2020-02-15 03:05:03-07"
139,266,"2020-02-15 03:05:03-07"
139,282,"2020-02-15 03:05:03-07"
139,284,"2020-02-15 03:05:03-07"
139,373,"2020-02-15 03:05:03-07"
139,447,"2020-02-15 03:05:03-07"
139,489,"2020-02-15 03:05:03-07"
139,529,"2020-02-15 03:05:03-07"
139,540,"2020-02-15 03:05:03-07"
139,570,"2020-02-15 03:05:03-07"
139,602,"2020-02-15 03:05:03-07"
139,605,"2020-02-15 03:05:03-07"
139,636,"2020-02-15 03:05:03-07"
139,691,"2020-02-15 03:05:03-07"
139,706,"2020-02-15 03:05:03-07"
139,719,"2020-02-15 03:05:03-07"
139,744,"2020-02-15 03:05:03-07"
139,746,"2020-02-15 03:05:03-07"
139,862,"2020-02-15 03:05:03-07"
139,892,"2020-02-15 03:05:03-07"
140,27,"2020-02-15 03:05:03-07"
140,77,"2020-02-15 03:05:03-07"
140,112,"2020-02-15 03:05:03-07"
140,135,"2020-02-15 03:05:03-07"
140,185,"2020-02-15 03:05:03-07"
140,258,"2020-02-15 03:05:03-07"
140,370,"2020-02-15 03:05:03-07"
140,373,"2020-02-15 03:05:03-07"
140,498,"2020-02-15 03:05:03-07"
140,509,"2020-02-15 03:05:03-07"
140,576,"2020-02-15 03:05:03-07"
140,587,"2020-02-15 03:05:03-07"
140,599,"2020-02-15 03:05:03-07"
140,608,"2020-02-15 03:05:03-07"
140,647,"2020-02-15 03:05:03-07"
140,665,"2020-02-15 03:05:03-07"
140,670,"2020-02-15 03:05:03-07"
140,693,"2020-02-15 03:05:03-07"
140,702,"2020-02-15 03:05:03-07"
140,729,"2020-02-15 03:05:03-07"
140,730,"2020-02-15 03:05:03-07"
140,731,"2020-02-15 03:05:03-07"
140,736,"2020-02-15 03:05:03-07"
140,742,"2020-02-15 03:05:03-07"
140,778,"2020-02-15 03:05:03-07"
140,820,"2020-02-15 03:05:03-07"
140,830,"2020-02-15 03:05:03-07"
140,835,"2020-02-15 03:05:03-07"
140,857,"2020-02-15 03:05:03-07"
140,923,"2020-02-15 03:05:03-07"
140,934,"2020-02-15 03:05:03-07"
140,999,"2020-02-15 03:05:03-07"
141,43,"2020-02-15 03:05:03-07"
141,67,"2020-02-15 03:05:03-07"
141,188,"2020-02-15 03:05:03-07"
141,191,"2020-02-15 03:05:03-07"
141,207,"2020-02-15 03:05:03-07"
141,223,"2020-02-15 03:05:03-07"
141,341,"2020-02-15 03:05:03-07"
141,358,"2020-02-15 03:05:03-07"
141,380,"2020-02-15 03:05:03-07"
141,395,"2020-02-15 03:05:03-07"
141,467,"2020-02-15 03:05:03-07"
141,491,"2020-02-15 03:05:03-07"
141,589,"2020-02-15 03:05:03-07"
141,607,"2020-02-15 03:05:03-07"
141,673,"2020-02-15 03:05:03-07"
141,740,"2020-02-15 03:05:03-07"
141,752,"2020-02-15 03:05:03-07"
141,768,"2020-02-15 03:05:03-07"
141,772,"2020-02-15 03:05:03-07"
141,787,"2020-02-15 03:05:03-07"
141,821,"2020-02-15 03:05:03-07"
141,829,"2020-02-15 03:05:03-07"
141,840,"2020-02-15 03:05:03-07"
141,849,"2020-02-15 03:05:03-07"
141,862,"2020-02-15 03:05:03-07"
141,863,"2020-02-15 03:05:03-07"
141,909,"2020-02-15 03:05:03-07"
141,992,"2020-02-15 03:05:03-07"
142,10,"2020-02-15 03:05:03-07"
142,18,"2020-02-15 03:05:03-07"
142,107,"2020-02-15 03:05:03-07"
142,139,"2020-02-15 03:05:03-07"
142,186,"2020-02-15 03:05:03-07"
142,199,"2020-02-15 03:05:03-07"
142,248,"2020-02-15 03:05:03-07"
142,328,"2020-02-15 03:05:03-07"
142,350,"2020-02-15 03:05:03-07"
142,371,"2020-02-15 03:05:03-07"
142,470,"2020-02-15 03:05:03-07"
142,481,"2020-02-15 03:05:03-07"
142,494,"2020-02-15 03:05:03-07"
142,501,"2020-02-15 03:05:03-07"
142,504,"2020-02-15 03:05:03-07"
142,540,"2020-02-15 03:05:03-07"
142,554,"2020-02-15 03:05:03-07"
142,575,"2020-02-15 03:05:03-07"
142,608,"2020-02-15 03:05:03-07"
142,710,"2020-02-15 03:05:03-07"
142,712,"2020-02-15 03:05:03-07"
142,735,"2020-02-15 03:05:03-07"
142,759,"2020-02-15 03:05:03-07"
142,794,"2020-02-15 03:05:03-07"
142,842,"2020-02-15 03:05:03-07"
142,859,"2020-02-15 03:05:03-07"
142,863,"2020-02-15 03:05:03-07"
142,875,"2020-02-15 03:05:03-07"
142,906,"2020-02-15 03:05:03-07"
142,914,"2020-02-15 03:05:03-07"
142,999,"2020-02-15 03:05:03-07"
143,47,"2020-02-15 03:05:03-07"
143,79,"2020-02-15 03:05:03-07"
143,141,"2020-02-15 03:05:03-07"
143,175,"2020-02-15 03:05:03-07"
143,232,"2020-02-15 03:05:03-07"
143,239,"2020-02-15 03:05:03-07"
143,316,"2020-02-15 03:05:03-07"
143,339,"2020-02-15 03:05:03-07"
143,361,"2020-02-15 03:05:03-07"
143,386,"2020-02-15 03:05:03-07"
143,404,"2020-02-15 03:05:03-07"
143,457,"2020-02-15 03:05:03-07"
143,485,"2020-02-15 03:05:03-07"
143,497,"2020-02-15 03:05:03-07"
143,560,"2020-02-15 03:05:03-07"
143,576,"2020-02-15 03:05:03-07"
143,603,"2020-02-15 03:05:03-07"
143,613,"2020-02-15 03:05:03-07"
143,659,"2020-02-15 03:05:03-07"
143,660,"2020-02-15 03:05:03-07"
143,680,"2020-02-15 03:05:03-07"
143,687,"2020-02-15 03:05:03-07"
143,690,"2020-02-15 03:05:03-07"
143,706,"2020-02-15 03:05:03-07"
143,792,"2020-02-15 03:05:03-07"
143,821,"2020-02-15 03:05:03-07"
143,830,"2020-02-15 03:05:03-07"
143,872,"2020-02-15 03:05:03-07"
143,878,"2020-02-15 03:05:03-07"
143,906,"2020-02-15 03:05:03-07"
143,958,"2020-02-15 03:05:03-07"
144,18,"2020-02-15 03:05:03-07"
144,67,"2020-02-15 03:05:03-07"
144,79,"2020-02-15 03:05:03-07"
144,90,"2020-02-15 03:05:03-07"
144,99,"2020-02-15 03:05:03-07"
144,105,"2020-02-15 03:05:03-07"
144,123,"2020-02-15 03:05:03-07"
144,125,"2020-02-15 03:05:03-07"
144,127,"2020-02-15 03:05:03-07"
144,130,"2020-02-15 03:05:03-07"
144,135,"2020-02-15 03:05:03-07"
144,164,"2020-02-15 03:05:03-07"
144,184,"2020-02-15 03:05:03-07"
144,216,"2020-02-15 03:05:03-07"
144,228,"2020-02-15 03:05:03-07"
144,260,"2020-02-15 03:05:03-07"
144,272,"2020-02-15 03:05:03-07"
144,291,"2020-02-15 03:05:03-07"
144,293,"2020-02-15 03:05:03-07"
144,312,"2020-02-15 03:05:03-07"
144,393,"2020-02-15 03:05:03-07"
144,396,"2020-02-15 03:05:03-07"
144,473,"2020-02-15 03:05:03-07"
144,504,"2020-02-15 03:05:03-07"
144,540,"2020-02-15 03:05:03-07"
144,599,"2020-02-15 03:05:03-07"
144,668,"2020-02-15 03:05:03-07"
144,702,"2020-02-15 03:05:03-07"
144,753,"2020-02-15 03:05:03-07"
144,762,"2020-02-15 03:05:03-07"
144,776,"2020-02-15 03:05:03-07"
144,785,"2020-02-15 03:05:03-07"
144,845,"2020-02-15 03:05:03-07"
144,894,"2020-02-15 03:05:03-07"
144,953,"2020-02-15 03:05:03-07"
145,39,"2020-02-15 03:05:03-07"
145,109,"2020-02-15 03:05:03-07"
145,120,"2020-02-15 03:05:03-07"
145,154,"2020-02-15 03:05:03-07"
145,155,"2020-02-15 03:05:03-07"
145,243,"2020-02-15 03:05:03-07"
145,293,"2020-02-15 03:05:03-07"
145,402,"2020-02-15 03:05:03-07"
145,409,"2020-02-15 03:05:03-07"
145,457,"2020-02-15 03:05:03-07"
145,475,"2020-02-15 03:05:03-07"
145,487,"2020-02-15 03:05:03-07"
145,494,"2020-02-15 03:05:03-07"
145,527,"2020-02-15 03:05:03-07"
145,592,"2020-02-15 03:05:03-07"
145,625,"2020-02-15 03:05:03-07"
145,629,"2020-02-15 03:05:03-07"
145,641,"2020-02-15 03:05:03-07"
145,661,"2020-02-15 03:05:03-07"
145,664,"2020-02-15 03:05:03-07"
145,692,"2020-02-15 03:05:03-07"
145,713,"2020-02-15 03:05:03-07"
145,726,"2020-02-15 03:05:03-07"
145,748,"2020-02-15 03:05:03-07"
145,822,"2020-02-15 03:05:03-07"
145,893,"2020-02-15 03:05:03-07"
145,923,"2020-02-15 03:05:03-07"
145,953,"2020-02-15 03:05:03-07"
